epoch,lr,train_loss,train_ce,train_acc,val_acc,val_loss,seconds,best
74,0.016934406733817433,0.05336656793951988,0.05336656793951988,0.982200026512146,0.9296,0.25411278686523436,16.5,1
75,0.01577264470356558,0.04697146266698837,0.04697146266698837,0.9842666983604431,0.9348,0.2423199005126953,16.5,1
76,0.014644660940672643,0.039758533239364624,0.039758533239364624,0.9872000217437744,0.937,0.23126499328613281,16.2,1
77,0.013551568628929448,0.034349992871284485,0.034349992871284485,0.9885333180427551,0.9398,0.21972651977539062,17.4,1
78,0.012494446518477033,0.028400996699929237,0.028400996699929237,0.9912000298500061,0.933,0.23606612548828124,17.0,0
79,0.011474337861210555,0.025242643430829048,0.025242643430829048,0.9927999973297119,0.9386,0.2226805725097656,17.5,0
80,0.01049224938121549,0.022090917453169823,0.022090917453169823,0.9930889010429382,0.9464,0.20381839904785157,17.2,1
81,0.009549150281252642,0.01623045653104782,0.01623045653104782,0.9952000379562378,0.9472,0.210102197265625,17.3,1
82,0.008645971286271922,0.013370470143854618,0.013370470143854618,0.9964666962623596,0.9528,0.20382142944335938,17.3,1
83,0.007783603724899264,0.01100843120366335,0.01100843120366335,0.9970889091491699,0.9518,0.1916620819091797,17.7,0
84,0.006962898649802819,0.008239751681685448,0.008239751681685448,0.9981111288070679,0.9478,0.19498330993652344,17.4,0
85,0.0061846659978068265,0.0064323474653065205,0.0064323474653065205,0.9984444379806519,0.9518,0.1915950469970703,17.6,0
86,0.005449673790581615,0.0052312021143734455,0.0052312021143734455,0.9990666508674622,0.9522,0.18980536499023437,17.3,0
87,0.004758647376699036,0.004517258610576391,0.004517258610576391,0.9992222189903259,0.9528,0.17993582458496094,17.3,0
88,0.004112268715800957,0.003520831698551774,0.003520831698551774,0.9995333552360535,0.9544,0.17876720581054686,16.3,1
89,0.003511175705587435,0.0040261163376271725,0.0040261163376271725,0.9992666840553284,0.9534,0.18153618774414063,16.7,0
90,0.0029559615522887295,0.0033217198215425014,0.0033217198215425014,0.9995777606964111,0.9556,0.17803436279296875,16.7,1
91,0.0024471741852423253,0.0028504743240773678,0.0028504743240773678,0.999666690826416,0.955,0.17812044372558594,17.0,0
92,0.0019853157161528537,0.0028329414781183004,0.0028329414781183004,0.9997110962867737,0.955,0.17821135559082033,17.2,0
93,0.0015708419435684529,0.0028775841929018497,0.0028775841929018497,0.9995555877685547,0.9564,0.17407813415527343,17.1,1
94,0.0012041619030626347,0.002662657294422388,0.002662657294422388,0.9997555613517761,0.9564,0.17271545104980468,16.4,0
95,0.0008856374635655646,0.002593160141259432,0.002593160141259432,0.9996889233589172,0.9568,0.17458080749511717,16.2,1
96,0.0006155829702431174,0.00236520916223526,0.00236520916223526,0.9998888969421387,0.9564,0.1727990020751953,16.8,0
97,0.00039426493427611206,0.0023797652684152126,0.0023797652684152126,0.9998222589492798,0.956,0.17322895202636718,16.3,0
98,0.00022190176984600036,0.0023824104573577642,0.0023824104573577642,0.9997555613517761,0.957,0.17300196228027342,16.5,1
99,9.866357858642213e-05,0.0021614597644656897,0.0021614597644656897,0.9999111294746399,0.957,0.17421328735351563,16.2,0
100,2.4671981713420017e-05,0.0023378825280815363,0.0023378825280815363,0.9998888969421387,0.957,0.17428721923828125,16.4,0
